sku_id,taxonomy_id,taxonomy_name,,,,,,,,,,,,,,,,,,
14606,bd577672-d2a0-4762-bc2a-080678c3d26f,TRÀ VÀ BỘT PHA NƯỚC,,,,,,,,,,,,,,,,,,
20132,3dd79e4c-7343-4b4e-a5a3-192d91e0a0f5,LOÃNG XƯƠNG,,,,,,,,,,,,,,,,,,
19110,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
34950,45818a62-fed2-413d-8f1a-4ccff8c49ba7,"Thuốc trị trĩ, suy giãn tĩnh mạch",,,,,,,,,,,,,,,,,,
32656,c89527af-4fa4-4250-b4e9-5fdc823b0a26,KHÁC,,,,,,,,,,,,,,,,,,
32653,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
29502,b40bf599-0b7e-4f2c-b0f4-3935bbdc53db,UNG THƯ MÁU,,,,,,,,,,,,,,,,,,
45422,0da70954-8b27-4f17-b209-2c0edce6f092,GAN,,,,,,,,,,,,,,,,,,
39746,1880311b-e95a-e98d-b715-3a190984508c,CHỐNG NẮNG TOÀN THÂN,,,,,,,,,,,,,,,,,,
17808,c444f3bc-c8fa-4493-b99e-cb481a536bd7,KẸO CỨNG,,,,,,,,,,,,,,,,,,
21203,3dd79e4c-7343-4b4e-a5a3-192d91e0a0f5,LOÃNG XƯƠNG,,,,,,,,,,,,,,,,,,
21669,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
19765,4b950f10-aa1b-484f-b859-72f7e835a37b,BỔ XƯƠNG,,,,,,,,,,,,,,,,,,
11654,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
27122,4b950f10-aa1b-484f-b859-72f7e835a37b,BỔ XƯƠNG,,,,,,,,,,,,,,,,,,
26025,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
38646,6c089394-9b6f-e16e-acff-3a10dbd9af76,THỦY ĐẬU,,,,,,,,,,,,,,,,,,
2665,c92c6287-e2cd-4a58-a6c9-9a572bd74a8c,BÁNH - SNACK,,,,,,,,,,,,,,,,,,
31986,c4ae904a-c1d4-e515-2620-3a1909ba43f4,DDVS PHỤ NỮ,,,,,,,,,,,,,,,,,,
20337,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
40983,7121f292-e603-46f3-99a5-4761bde3080f,MARKETING,,,,,,,,,,,,,,,,,,
34724,e9f33f28-0289-aafe-a841-3a1909bf7ee7,DƯỠNG ẨM TOÀN THÂN,,,,,,,,,,,,,,,,,,
1.69E+04,c444f3bc-c8fa-4493-b99e-cb481a536bd7,KẸO CỨNG,,,,,,,,,,,,,,,,,,
28822,e4c6e363-4147-6404-d098-3a1909e11e58,SẸO,,,,,,,,,,,,,,,,,,
23981,c89527af-4fa4-4250-b4e9-5fdc823b0a26,KHÁC,,,,,,,,,,,,,,,,,,
12754,86d1bbe2-e415-4da1-4927-3a1909b7f630,DẦU GỘI TRỊ GÀU,,,,,,,,,,,,,,,,,,
21378,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
4163,d78ffe24-9084-4d7b-bc18-cd646dd86e3a,TIM MẠCH,,,,,,,,,,,,,,,,,,
21405,c67c9163-d9a6-74c8-1d95-3a1909bdc061,DƯỠNG ẨM MẶT,,,,,,,,,,,,,,,,,,
44863,73088404-6014-492c-82a8-817f69f592b4,Tuyến yên,,,,,,,,,,,,,,,,,,
45031,468eb04d-7fd8-4287-90e0-a741398ab37c,Virus,,,,,,,,,,,,,,,,,,
15020,0b019f22-ffe0-e4fc-f1cb-3a1909c581d2,HĂM - RÔM SẢY,,,,,,,,,,,,,,,,,,
31518,1880311b-e95a-e98d-b715-3a190984508c,CHỐNG NẮNG TOÀN THÂN,,,,,,,,,,,,,,,,,,
21290,63a71296-19c5-4ed5-8808-b5e4b00bf915,GLUCOCORTICOID,,,,,,,,,,,,,,,,,,
13386,8b074baf-9248-4e70-78dd-3a10e2056fbe,QUE,,,,,,,,,,,,,,,,,,
12130,b2fde648-3738-4a77-97f8-a10756ec370d,PHỤ KHOA,,,,,,,,,,,,,,,,,,
18830,033f2726-edd5-41ec-ab19-428e75f19f50,SIRO BỔ,,,,,,,,,,,,,,,,,,
2661,0579cca9-884d-65ae-5197-3a1909c1df32,DƯỠNG TRẮNG DA,,,,,,,,,,,,,,,,,,
4030,18e207e6-62a7-4adc-b659-d20bd8071e9b,DẠ DÀY GÓI,,,,,,,,,,,,,,,,,,
19855,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
20227,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
28658,ed817946-cf93-43b6-b617-1e18545ba4e7,Thuốc tăng cường tuần hoàn não,,,,,,,,,,,,,,,,,,
24891,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
42847,b7484062-883f-b801-7d88-3a1909df6292,PHỤC HỒI DA,,,,,,,,,,,,,,,,,,
44925,468eb04d-7fd8-4287-90e0-a741398ab37c,Virus,,,,,,,,,,,,,,,,,,
32820,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
1761,4e0ceff9-077d-6796-20fd-3a19097ef4cb,CHẤY RẬN,,,,,,,,,,,,,,,,,,
38784,1e70d6a5-9b9b-0ae8-9ad9-3a190a1e1e62,DẦU GỘI NHUỘM,,,,,,,,,,,,,,,,,,
31923,0b019f22-ffe0-e4fc-f1cb-3a1909c581d2,HĂM - RÔM SẢY,,,,,,,,,,,,,,,,,,
16504,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
18269,4b950f10-aa1b-484f-b859-72f7e835a37b,BỔ XƯƠNG,,,,,,,,,,,,,,,,,,
11698,c4ae904a-c1d4-e515-2620-3a1909ba43f4,DDVS PHỤ NỮ,,,,,,,,,,,,,,,,,,
16277,c59032eb-109f-4878-8c0d-62f562d43685,DƯỠNG TÓC,,,,,,,,,,,,,,,,,,
15614,bd577672-d2a0-4762-bc2a-080678c3d26f,TRÀ VÀ BỘT PHA NƯỚC,,,,,,,,,,,,,,,,,,
3629,c2e388a1-3293-407e-9467-3cca4a236234,NƯỚC UỐNG KHÔNG GAS,,,,,,,,,,,,,,,,,,
19511,63a71296-19c5-4ed5-8808-b5e4b00bf915,GLUCOCORTICOID,,,,,,,,,,,,,,,,,,
42361,4c6cd366-47f0-02fd-ca2a-3a1909dfa785,RẠN DA,,,,,,,,,,,,,,,,,,
22689,c89527af-4fa4-4250-b4e9-5fdc823b0a26,KHÁC,,,,,,,,,,,,,,,,,,
3.27E+04,81f119af-f439-4f6e-a061-b59e50044e57,XƯƠNG KHỚP,,,,,,,,,,,,,,,,,,
33844,000b52cd-937d-d2c3-6ced-3a118c5b82c5,DINH DƯỠNG THỂ THAO,,,,,,,,,,,,,,,,,,
24689,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
44884,329a6f6d-2213-45ec-9f4a-d1586c6ad20b,THẬN,,,,,,,,,,,,,,,,,,
29655,c4ae904a-c1d4-e515-2620-3a1909ba43f4,DDVS PHỤ NỮ,,,,,,,,,,,,,,,,,,
12543,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
12564,747afa89-dd09-4a91-b247-c2b8364ebd7d,RĂNG MIỆNG,,,,,,,,,,,,,,,,,,
17418,bd577672-d2a0-4762-bc2a-080678c3d26f,TRÀ VÀ BỘT PHA NƯỚC,,,,,,,,,,,,,,,,,,
14685,7206aadb-c2e9-481b-985f-821380b1ac16,MẸ VÀ BÉ,,,,,,,,,,,,,,,,,,
2667,2111a9c4-c14c-4936-a939-be6eb4aaf8db,KẸO CAO SU,,,,,,,,,,,,,,,,,,
3101,2111a9c4-c14c-4936-a939-be6eb4aaf8db,KẸO CAO SU,,,,,,,,,,,,,,,,,,
5148,c8a5acbf-2dfd-4bae-8180-5c3465b1a956,BÔI NGOÀI DA,,,,,,,,,,,,,,,,,,
20068,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
17505,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
32497,000b52cd-937d-d2c3-6ced-3a118c5b82c5,DINH DƯỠNG THỂ THAO,,,,,,,,,,,,,,,,,,
18794,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
28134,502d459c-bce9-0f3f-f74a-3a190983e97c,CHỐNG NẮNG MẶT,,,,,,,,,,,,,,,,,,
33179,83f9c4b3-4f65-ad88-d360-3a0fe5d7a64a,UỐN VÁN,,,,,,,,,,,,,,,,,,
32815,c4ae904a-c1d4-e515-2620-3a1909ba43f4,DDVS PHỤ NỮ,,,,,,,,,,,,,,,,,,
29447,bdc2098c-c61b-4af9-ae94-a9bf6b440583,UNG THƯ KHÁC,,,,,,,,,,,,,,,,,,
3.16E+04,f6a3c8cf-551a-43e4-ba59-be433dba4849,Thuốc trị ho cảm,,,,,,,,,,,,,,,,,,
43485,e9f33f28-0289-aafe-a841-3a1909bf7ee7,DƯỠNG ẨM TOÀN THÂN,,,,,,,,,,,,,,,,,,
4423,c444f3bc-c8fa-4493-b99e-cb481a536bd7,KẸO CỨNG,,,,,,,,,,,,,,,,,,
44990,20572621-7106-476a-aa9d-1151e14247ed,Dạ dày,,,,,,,,,,,,,,,,,,
15074,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
17849,89fcad7e-29e5-4fa1-b93d-41265df53361,Thuốc hệ hô hấp,,,,,,,,,,,,,,,,,,
12374,c4ae904a-c1d4-e515-2620-3a1909ba43f4,DDVS PHỤ NỮ,,,,,,,,,,,,,,,,,,
12334,7206aadb-c2e9-481b-985f-821380b1ac16,MẸ VÀ BÉ,,,,,,,,,,,,,,,,,,
21383,1880311b-e95a-e98d-b715-3a190984508c,CHỐNG NẮNG TOÀN THÂN,,,,,,,,,,,,,,,,,,
16755,2d302181-447c-4ad4-9d57-ba5aff4876b6,DỊ ỨNG NGỨA,,,,,,,,,,,,,,,,,,
31667,276c9163-1bc0-4cc8-98be-85867d07fed9,Thuốc tiêu hóa,,,,,,,,,,,,,,,,,,
43557,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
44814,288106ec-f334-4858-8869-4bea3824f6d1,Nồng độ thuốc,,,,,,,,,,,,,,,,,,
44902,d78ffe24-9084-4d7b-bc18-cd646dd86e3a,TIM MẠCH,,,,,,,,,,,,,,,,,,
4024,e90259dc-fd0c-4639-a361-2fcb24342ae2,ĐẦY HƠI,,,,,,,,,,,,,,,,,,
28941,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
28580,e9f33f28-0289-aafe-a841-3a1909bf7ee7,DƯỠNG ẨM TOÀN THÂN,,,,,,,,,,,,,,,,,,
42750,7121f292-e603-46f3-99a5-4761bde3080f,MARKETING,,,,,,,,,,,,,,,,,,
44546,36b946c5-eaf5-f7de-017d-3a1909dc1086,NGỪA LÃO HÓA,,,,,,,,,,,,,,,,,,
41956,e9f33f28-0289-aafe-a841-3a1909bf7ee7,DƯỠNG ẨM TOÀN THÂN,,,,,,,,,,,,,,,,,,
33178,83f9c4b3-4f65-ad88-d360-3a0fe5d7a64a,UỐN VÁN,,,,,,,,,,,,,,,,,,
33094,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
14540,c67c9163-d9a6-74c8-1d95-3a1909bdc061,DƯỠNG ẨM MẶT,,,,,,,,,,,,,,,,,,
16604,747afa89-dd09-4a91-b247-c2b8364ebd7d,RĂNG MIỆNG,,,,,,,,,,,,,,,,,,
14183,bd577672-d2a0-4762-bc2a-080678c3d26f,TRÀ VÀ BỘT PHA NƯỚC,,,,,,,,,,,,,,,,,,
19799,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
17279,63a71296-19c5-4ed5-8808-b5e4b00bf915,GLUCOCORTICOID,,,,,,,,,,,,,,,,,,
21085,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
21392,5f2ed6cf-4002-bc65-0801-3a1909bb4fe2,DƯỠNG ẨM CHÂN,,,,,,,,,,,,,,,,,,
18359,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
39378,ec636c0f-78ea-db9e-afc7-3a1909db1799,NẤM,,,,,,,,,,,,,,,,,,
42615,e9f33f28-0289-aafe-a841-3a1909bf7ee7,DƯỠNG ẨM TOÀN THÂN,,,,,,,,,,,,,,,,,,
32625,fc28ebda-db20-48a6-9553-c371623ebf41,HÔ HẤP XOANG CẢM CÚM,,,,,,,,,,,,,,,,,,
32676,c89527af-4fa4-4250-b4e9-5fdc823b0a26,KHÁC,,,,,,,,,,,,,,,,,,
28710,cb509d32-03c9-4a23-9dcb-f10aff5ec6ef,TĂNG SỨC ĐỀ KHÁNG,,,,,,,,,,,,,,,,,,
26960,c89527af-4fa4-4250-b4e9-5fdc823b0a26,KHÁC,,,,,,,,,,,,,,,,,,
31860,000b52cd-937d-d2c3-6ced-3a118c5b82c5,DINH DƯỠNG THỂ THAO,,,,,,,,,,,,,,,,,,
27799,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
41006,7121f292-e603-46f3-99a5-4761bde3080f,MARKETING,,,,,,,,,,,,,,,,,,
44552,7121f292-e603-46f3-99a5-4761bde3080f,MARKETING,,,,,,,,,,,,,,,,,,
37855,c89527af-4fa4-4250-b4e9-5fdc823b0a26,KHÁC,,,,,,,,,,,,,,,,,,
45584,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
39064,c4ae904a-c1d4-e515-2620-3a1909ba43f4,DDVS PHỤ NỮ,,,,,,,,,,,,,,,,,,
16504,0c4998dc-5fd4-40e3-bf14-41f9260735ee,QUINOLOL,,,,,,,,,,,,,,,,,,
12971,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
11563,a717a565-963d-4256-93a3-8a2cd006d51c,HÀNG HÓA HÀNH CHÍNH,,,,,,,,,,,,,,,,,,
18233,2d302181-447c-4ad4-9d57-ba5aff4876b6,DỊ ỨNG NGỨA,,,,,,,,,,,,,,,,,,
15774,7206aadb-c2e9-481b-985f-821380b1ac16,MẸ VÀ BÉ,,,,,,,,,,,,,,,,,,
27197,3a8cb1ef-8c69-40e8-8e9e-0207ffa845cc,VĂN PHÒNG PHẨM SHOP,,,,,,,,,,,,,,,,,,
16034,5fec24a2-0a24-059b-1cae-3a19097cc901,CHÀM - VẢY NẾN - VIÊM DA CƠ ĐỊA,,,,,,,,,,,,,,,,,,
19865,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
19666,6685050f-f128-43c3-82dc-9f9a3de39371,Thuốc nhỏ mắt,,,,,,,,,,,,,,,,,,
18713,3b06b341-0972-42cf-9237-80d6025e69ac,TETRACYCLIN,,,,,,,,,,,,,,,,,,
32641,2d462136-5d90-495e-9501-562a1450521f,Thuốc giãn cơ,,,,,,,,,,,,,,,,,,
32654,693fc44c-9c0c-4a2c-af48-ead5ddd8d7ab,VIÊM MŨI DỊ ỨNG,,,,,,,,,,,,,,,,,,
29161,8fd2afa1-2e53-4fa7-4f0f-3a1909bc6b96,DƯỠNG ẨM CHO BÉ,,,,,,,,,,,,,,,,,,
31558,86c801a1-c1ad-4058-b0cd-880717aca3cc,Thuốc đặt âm đạo,,,,,,,,,,,,,,,,,,
42676,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
43269,e2aec4df-eb41-4f5a-a7db-1d7f0fd81a90,Thuốc chống dị ứng,,,,,,,,,,,,,,,,,,
21642,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
32483,502d459c-bce9-0f3f-f74a-3a190983e97c,CHỐNG NẮNG MẶT,,,,,,,,,,,,,,,,,,
17773,4e91fa6d-563c-4a84-ba97-8e27d0f55634,TẨY TRANG,,,,,,,,,,,,,,,,,,
31949,1880311b-e95a-e98d-b715-3a190984508c,CHỐNG NẮNG TOÀN THÂN,,,,,,,,,,,,,,,,,,
15575,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
33200,d41d2422-eabe-2334-5224-3a0fe5d7174e,HO GÀ,,,,,,,,,,,,,,,,,,
16411,0579cca9-884d-65ae-5197-3a1909c1df32,DƯỠNG TRẮNG DA,,,,,,,,,,,,,,,,,,
16345,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
15100,05d905f9-1d3a-49ae-9bba-4067d03c719c,HO ĐÀM,,,,,,,,,,,,,,,,,,
14409,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
19794,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
15442,747afa89-dd09-4a91-b247-c2b8364ebd7d,RĂNG MIỆNG,,,,,,,,,,,,,,,,,,
15539,e9f33f28-0289-aafe-a841-3a1909bf7ee7,DƯỠNG ẨM TOÀN THÂN,,,,,,,,,,,,,,,,,,
16090,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
39360,000b52cd-937d-d2c3-6ced-3a118c5b82c5,DINH DƯỠNG THỂ THAO,,,,,,,,,,,,,,,,,,
20528,f6a3c8cf-551a-43e4-ba59-be433dba4849,Thuốc trị ho cảm,,,,,,,,,,,,,,,,,,
18320,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
40643,2040273b-cc1b-4229-9d5e-12f8c9bccab5,DẠI,,,,,,,,,,,,,,,,,,
22078,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
16936,c444f3bc-c8fa-4493-b99e-cb481a536bd7,KẸO CỨNG,,,,,,,,,,,,,,,,,,
32688,4b950f10-aa1b-484f-b859-72f7e835a37b,BỔ XƯƠNG,,,,,,,,,,,,,,,,,,
2.91E+04,e78d72a0-0386-4e65-b1d7-3153445f9771,KHÁNG SINH,,,,,,,,,,,,,,,,,,
2.71E+04,c89527af-4fa4-4250-b4e9-5fdc823b0a26,KHÁC,,,,,,,,,,,,,,,,,,
43572,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
20354,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
20569,3dd79e4c-7343-4b4e-a5a3-192d91e0a0f5,LOÃNG XƯƠNG,,,,,,,,,,,,,,,,,,
21410,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
42599,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
22076,95e99909-d9aa-1f44-5a38-3a1909d1f4e5,KHOÁNG DƯỠNG ẨM,,,,,,,,,,,,,,,,,,
33995,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
